#
# Output is generated by GenSAS 7.x-5.0
#
#Name     : The name of mRNA
#Start    : Start of alignment in subject
#End      : End of alignment in subject
#Match_Start  : Start of alignment in query
#Match_End    : End of alignment in query
#Score        : Row score of the match
#E-value      : E value of the match
#Identity     : Percentage of identical matches
#AL           : Alignment length
Name	Start	End	Score	Accession	Match_ID	Match_Start	Match_End	E-value	Identity	AL
M_mag.00g407390.m01	150	225	226	XP_037804439.1	XP_037804439.1	1	76	1.07e-20	51.316	76
M_mag.00g407400.m01	80	168	299	XP_027219955.1	XP_027219955.1	100	188	2.47e-29	62.921	89
M_mag.00g407430.m01	105	451	285	XP_027224934.1	XP_027224934.1	2	325	3.03e-25	28.693	352
M_mag.00g407440.m01	427	664	539	XP_041483858.1	XP_041483858.1	1	237	1.85e-60	46.667	240
M_mag.00g407450.m01	116	212	151	XP_033749032.1	XP_033749032.1	20	120	4.21e-10	31.683	101
M_mag.00g407460.m01	24	319	484	XP_015910660.2	XP_015910660.2	30	325	1.51e-53	35.548	301
M_mag.00g407470.m01	144	273	425	XP_027238305.1	XP_027238305.1	2	131	3.86e-49	56.923	130
M_mag.00g407480.m01	840	942	213	XP_025265724.1	XP_025265724.1	7	102	8.99e-19	42.308	104
M_mag.00g407490.m01	82	428	373	XP_030765006.1	XP_030765006.1	1	352	5.19e-38	30.748	361
M_mag.00g407540.m01	1	85	366	XP_042216494.1	XP_042216494.1	1	85	7.11e-42	76.471	85
M_mag.00g407550.m01	386	744	582	XP_037874873.1	XP_037874873.1	10	357	1.12e-64	36.944	360
M_mag.00g407560.m01	375	659	827	XP_042865513.1	XP_042865513.1	11	282	5.26e-104	54.007	287
M_mag.00g407630.m01	35	120	157	XP_037795696.1	XP_037795696.1	48	137	2.88e-10	70.000	90
M_mag.00g407640.m01	266	333	195	XP_042216630.1	XP_042216630.1	1	68	2.00e-16	64.706	68
M_mag.00g407660.m01	180	692	865	XP_037789292.1	XP_037789292.1	3	508	5.38e-103	35.000	520
M_mag.00g407670.m01	170	271	443	XP_042870359.1	XP_042870359.1	7	104	7.74e-47	73.529	102
M_mag.00g407730.m01	574	810	279	XP_042216629.1	XP_042216629.1	18	210	2.15e-22	43.983	241
M_mag.00g407780.m01	8	198	270	XP_042880275.1	XP_042880275.1	2	185	4.56e-26	40.206	194
M_mag.00g408120.m01	1	173	340	XP_042857770.1	XP_042857770.1	479	657	4.36e-34	42.458	179
M_mag.00g408310.m01	57	184	307	XP_039295634.1	XP_039295634.1	213	336	1.14e-29	44.531	128
M_mag.00g408340.m01	48	271	968	XP_042216689.1	XP_042216689.1	6	229	1.85e-131	87.500	224
M_mag.00g408410.m01	61	113	253	XP_042876647.1	XP_042876647.1	91	143	2.00e-23	79.245	53
M_mag.00g408430.m01	730	1046	1247	XP_042204475.1	XP_042204475.1	87	403	2.50e-153	88.013	317
M_mag.00g408440.m01	1076	1160	337	XP_027236630.1	XP_027236630.1	1	87	9.49e-36	76.136	88
M_mag.00g408450.m01	47	367	1389	XP_027236633.1	XP_027236633.1	10	306	0.0	82.243	321
M_mag.00g408470.m01	132	208	332	XP_027215151.1	XP_027215151.1	1	77	2.50e-37	75.325	77
M_mag.00g408520.m01	84	265	227	XP_022162295.1	XP_022162295.1	1	156	4.24e-20	31.319	182
M_mag.00g408530.m01	31	191	155	XP_041478338.1	XP_041478338.1	17	174	8.71e-10	29.012	162
M_mag.00g408600.m01	331	832	1326	XP_042861448.1	XP_042861448.1	133	625	3.14e-159	77.059	510
M_mag.00g408690.m01	166	209	177	XP_027209037.1	XP_027209037.1	9	52	8.12e-15	77.273	44
M_mag.00g408920.m01	2	156	356	XP_042219891.1	XP_042219891.1	1	151	6.54e-41	67.516	157
M_mag.00g409020.m01	262	495	762	XP_042233284.1	XP_042233284.1	1	250	1.19e-95	55.600	250
M_mag.00g409030.m01	15	514	1451	XP_027236530.1	XP_027236530.1	576	1105	0.0	56.309	531
M_mag.00g409040.m01	1	439	1198	XP_027236530.1	XP_027236530.1	456	924	4.39e-149	51.702	470
M_mag.00g409240.m01	15	92	309	XP_042216596.1	XP_042216596.1	20	97	6.86e-33	82.051	78
M_mag.00g409250.m01	100	306	443	XP_042216596.1	XP_042216596.1	1	197	6.08e-52	60.000	210
M_mag.00g409260.m01	345	375	143	XP_042216611.1	XP_042216611.1	37	67	5.53e-10	83.871	31
M_mag.00g409300.m01	1	140	178	XP_042216623.1	XP_042216623.1	8	141	1.33e-12	43.448	145
M_mag.00g409320.m01	35	164	674	XP_042216616.1	XP_042216616.1	1	145	5.12e-86	88.966	145
M_mag.00g409340.m01	363	422	158	XP_042216612.1	XP_042216612.1	1	60	8.19e-12	96.667	60
M_mag.00g409380.m01	545	793	208	XP_006812275.1	XP_006812275.1	83	331	1.40e-14	18.474	249
M_mag.00g409420.m01	545	793	208	XP_006812275.1	XP_006812275.1	83	331	1.40e-14	18.474	249
M_mag.00g409460.m01	90	594	643	XP_027223265.1	XP_027223265.1	19	548	7.46e-74	33.084	535
M_mag.00g409580.m01	36	255	255	XP_042227734.1	XP_042227734.1	312	537	7.67e-22	29.741	232
M_mag.00g409660.m01	2	163	505	XP_042229809.1	XP_042229809.1	7	173	1.29e-63	62.874	167
M_mag.00g409680.m01	32	179	195	XP_042217529.1	XP_042217529.1	173	330	5.21e-15	32.716	162
M_mag.00g409720.m01	203	257	224	XP_042862333.1	XP_042862333.1	1	55	3.37e-21	76.364	55
M_mag.00g409730.m01	232	421	968	XP_037795766.1	XP_037795766.1	1	190	1.03e-128	93.158	190
M_mag.00g409840.m01	373	437	282	XP_042233220.1	XP_042233220.1	63	131	1.33e-23	79.710	69
M_mag.00g409860.m01	589	785	265	XP_037866981.1	XP_037866981.1	5	204	3.37e-24	33.000	200
M_mag.00g409870.m01	1717	1978	365	XP_041480387.1	XP_041480387.1	2	250	2.17e-35	33.083	266
M_mag.00g409880.m01	56	231	420	XP_036361089.1	XP_036361089.1	11	184	2.35e-49	47.727	176
M_mag.00g409890.m01	20	62	179	XP_037773867.1	XP_037773867.1	11	53	6.30e-16	74.419	43
M_mag.00g409900.m01	1	167	329	XP_042857770.1	XP_042857770.1	1	171	4.78e-36	39.766	171
M_mag.00g409920.m01	53	147	443	XP_042216605.1	XP_042216605.1	1	95	1.16e-55	81.053	95
M_mag.00g409940.m01	528	583	242	XP_042216601.1	XP_042216601.1	1	56	2.35e-22	85.714	56
M_mag.00g409960.m01	2	450	1422	XP_042216601.1	XP_042216601.1	172	637	0.0	56.223	466
M_mag.00g410030.m01	328	1284	3182	XP_037803566.1	XP_037803566.1	498	1452	0.0	62.878	959
M_mag.00g410180.m01	78	201	239	XP_033726109.1	XP_033726109.1	36	154	1.24e-21	47.581	124
M_mag.00g410230.m01	26	260	229	XP_042216490.1	XP_042216490.1	26	262	2.77e-18	31.557	244
M_mag.00g410240.m01	411	836	1127	XP_042862332.1	XP_042862332.1	3	417	1.08e-144	55.046	436
M_mag.00g410250.m01	47	431	940	XP_042216488.1	XP_042216488.1	9	397	5.15e-122	50.370	405
M_mag.00g410310.m01	744	851	167	XP_027222276.1	XP_027222276.1	36	108	1.82e-12	41.667	108
M_mag.00g410320.m01	1340	1578	521	XP_042216402.1	XP_042216402.1	1	198	1.19e-58	56.904	239
M_mag.00g410390.m01	96	146	247	XP_042886225.1	XP_042886225.1	1	51	4.32e-25	88.235	51
M_mag.00g410460.m01	15	281	274	XP_042911654.1	XP_042911654.1	175	437	2.04e-23	40.824	267
M_mag.00g410470.m01	22	203	255	XP_033749656.1	XP_033749656.1	35	232	2.19e-23	25.481	208
M_mag.00g410530.m01	15	390	1475	XP_042857433.1	XP_042857433.1	47	423	0.0	68.700	377
M_mag.00g410570.m01	50	173	282	XP_027214463.1	XP_027214463.1	2	124	2.83e-29	56.000	125
M_mag.00g410590.m01	1	75	373	XP_042208357.1	XP_042208357.1	1	75	5.81e-41	88.000	75
M_mag.00g410610.m01	174	357	358	XP_042204410.1	XP_042204410.1	1	181	1.10e-37	38.710	186
M_mag.00g410630.m01	130	864	1178	XP_027223274.1	XP_027223274.1	58	799	4.11e-145	39.357	747
M_mag.00g410710.m01	275	351	197	XP_042208367.1	XP_042208367.1	1	77	4.74e-17	89.610	77
M_mag.00g410720.m01	175	220	189	XP_042216555.1	XP_042216555.1	1	46	1.31e-16	71.739	46
M_mag.00g410730.m01	836	893	212	XP_037779966.1	XP_037779966.1	4	61	2.12e-19	60.345	58
M_mag.00g410740.m01	373	434	226	XP_042216541.1	XP_042216541.1	22	82	2.06e-20	82.258	62
M_mag.00g410750.m01	69	102	181	XP_042216541.1	XP_042216541.1	1	34	6.90e-14	100.000	34
M_mag.00g410760.m01	312	389	338	XP_042203739.1	XP_042203739.1	4	82	1.96e-37	82.278	79
M_mag.00g410780.m01	617	797	971	XP_042216309.1	XP_042216309.1	1	181	8.95e-126	94.475	181
M_mag.00g411080.m01	1016	1104	354	XP_042216421.1	XP_042216421.1	7	95	6.61e-38	84.270	89
M_mag.00g411120.m01	8	103	297	XP_042216419.1	XP_042216419.1	48	137	2.56e-29	61.224	98
M_mag.00g411130.m01	139	252	385	XP_018025075.1	XP_018025075.1	1	114	3.98e-44	60.526	114
M_mag.00g411160.m01	337	545	601	XP_037796016.1	XP_037796016.1	14	247	2.96e-71	47.009	234
M_mag.00g411170.m01	8	339	941	XP_042883200.1	XP_042883200.1	16	359	3.55e-120	57.714	350
M_mag.00g411230.m01	51	849	3601	XP_042216326.1	XP_042216326.1	79	883	0.0	85.093	805
M_mag.00g411250.m01	100	321	286	XP_037803020.1	XP_037803020.1	44	257	1.66e-27	30.942	223
M_mag.00g411290.m01	1	602	2133	XP_027229437.1	XP_027229437.1	1	606	0.0	79.572	607
M_mag.00g411310.m01	218	487	1320	XP_042859051.1	XP_042859051.1	4	273	0.0	90.370	270
M_mag.00g411380.m01	1	816	1476	XP_023218788.1	XP_023218788.1	94	899	0.0	40.804	821
M_mag.00g411400.m01	131	253	280	XP_029179930.1	XP_029179930.1	1	119	4.27e-28	47.581	124
M_mag.00g411430.m01	652	1014	1381	XP_042236973.1	XP_042236973.1	1	363	0.0	70.799	363
M_mag.00g411440.m01	109	434	913	XP_027219955.1	XP_027219955.1	1	327	2.84e-116	49.091	330
M_mag.00g411460.m01	115	434	899	XP_027219955.1	XP_027219955.1	80	400	1.30e-113	49.383	324
M_mag.00g411470.m01	609	958	1285	XP_042236973.1	XP_042236973.1	42	391	9.65e-167	68.857	350
M_mag.00g411490.m01	16	182	308	XP_042232979.1	XP_042232979.1	1	166	5.56e-33	37.126	167
M_mag.00g411500.m01	21	208	455	XP_042225807.1	XP_042225807.1	1	190	5.98e-55	49.738	191
M_mag.00g411520.m01	364	479	367	XP_026761039.1	XP_026761039.1	1	116	1.56e-39	56.897	116
M_mag.00g411570.m01	496	616	388	XP_018013379.1	XP_018013379.1	2	122	3.47e-42	58.678	121
M_mag.00g411580.m01	59	330	889	XP_042227380.1	XP_042227380.1	21	292	2.83e-117	65.074	272
M_mag.00g411590.m01	24	265	362	XP_042243138.1	XP_042243138.1	126	366	3.66e-36	31.984	247
M_mag.00g411600.m01	920	986	226	XP_042236973.1	XP_042236973.1	4	62	2.79e-21	67.164	67
M_mag.00g411700.m01	162	764	925	XP_027206996.1	XP_027206996.1	287	859	3.22e-105	36.435	634
M_mag.00g411710.m01	18	538	1237	XP_037804877.1	XP_037804877.1	99	644	1.74e-161	45.242	557
M_mag.00g411720.m01	642	1014	1178	XP_042236973.1	XP_042236973.1	1	345	1.57e-151	61.930	373
M_mag.00g411730.m01	24	265	370	XP_042243138.1	XP_042243138.1	115	355	2.53e-37	32.389	247
M_mag.00g411740.m01	147	511	1207	XP_027236530.1	XP_027236530.1	16	377	1.23e-157	62.466	365
M_mag.00g411750.m01	255	360	249	XP_037797774.1	XP_037797774.1	2	108	5.35e-22	55.140	107
M_mag.00g411760.m01	180	580	322	XP_018025760.1	XP_018025760.1	5	380	3.10e-30	29.257	417
M_mag.00g411780.m01	421	473	149	XP_043236498.1	XP_043236498.1	1	53	1.40e-10	54.717	53
M_mag.00g411800.m01	127	230	243	XP_027209302.1	XP_027209302.1	1	104	1.78e-23	39.423	104
M_mag.00g411810.m01	1	121	267	XP_042856530.1	XP_042856530.1	1	120	2.20e-27	44.628	121
M_mag.00g411820.m01	156	256	252	XP_037799332.1	XP_037799332.1	2	103	2.39e-25	53.922	102
M_mag.00g411830.m01	408	572	291	XP_043201309.1	XP_043201309.1	5	165	2.24e-28	43.931	173
M_mag.00g411840.m01	166	256	251	XP_043225965.1	XP_043225965.1	12	106	9.18e-24	51.579	95
M_mag.00g411850.m01	1	116	332	XP_037776627.1	XP_037776627.1	41	168	1.92e-37	57.812	128
M_mag.00g411860.m01	73	241	338	XP_037783505.1	XP_037783505.1	19	187	1.14e-34	42.012	169
M_mag.00g411870.m01	166	293	375	XP_037777072.1	XP_037777072.1	15	150	1.82e-42	58.824	136
M_mag.00g411880.m01	72	370	205	XP_023331899.1	XP_023331899.1	5	292	5.92e-15	29.545	308
M_mag.00g411910.m01	57	145	299	XP_037777072.1	XP_037777072.1	14	102	1.16e-31	70.787	89
M_mag.00g411920.m01	1	230	594	XP_042856530.1	XP_042856530.1	1	237	4.99e-75	52.101	238
M_mag.00g412000.m01	1	180	288	XP_009045845.1	XP_009045845.1	1	186	2.73e-27	33.690	187
M_mag.00g412030.m01	159	375	540	XP_037790925.1	XP_037790925.1	10	226	4.09e-63	51.152	217
M_mag.00g412040.m01	61	224	404	XP_027215463.1	XP_027215463.1	1	189	4.38e-47	48.148	189
M_mag.00g412060.m01	832	1204	1077	XP_027232840.1	XP_027232840.1	1	341	5.85e-135	59.249	373
M_mag.00g412070.m01	5	273	343	XP_042220165.1	XP_042220165.1	7	282	4.70e-36	34.164	281
M_mag.00g412080.m01	578	733	309	XP_027206996.1	XP_027206996.1	2	144	7.89e-31	44.872	156
M_mag.00g412090.m01	248	448	859	XP_037795365.1	XP_037795365.1	1	201	1.36e-108	81.188	202
M_mag.00g412100.m01	1	347	1076	XP_042224780.1	XP_042224780.1	1	351	9.76e-145	55.840	351
M_mag.00g412190.m01	1	564	1611	XP_042213674.1	XP_042213674.1	1	609	0.0	65.253	613
M_mag.00g412270.m01	604	858	566	XP_042224988.1	XP_042224988.1	1	265	1.69e-64	54.887	266
M_mag.00g412290.m01	517	689	575	XP_042224996.1	XP_042224996.1	1	176	2.72e-68	72.472	178
M_mag.00g412300.m01	235	445	1134	XP_042224992.1	XP_042224992.1	1	212	9.47e-151	98.113	212
M_mag.00g412310.m01	14	115	483	XP_042224744.1	XP_042224744.1	1	102	4.02e-62	91.176	102
M_mag.00g412460.m01	512	723	205	XP_006812275.1	XP_006812275.1	111	329	2.58e-14	19.178	219
M_mag.00g412480.m01	512	723	205	XP_006812275.1	XP_006812275.1	111	329	2.69e-14	19.178	219
M_mag.00g412600.m01	504	744	212	XP_006812275.1	XP_006812275.1	89	329	3.17e-15	20.332	241
M_mag.00g412830.m01	283	574	1073	XP_042224703.1	XP_042224703.1	1	293	1.04e-138	84.642	293
M_mag.00g412840.m01	374	416	159	XP_042224701.1	XP_042224701.1	1	43	1.65e-12	95.349	43
M_mag.00g412880.m01	25	191	388	XP_042224697.1	XP_042224697.1	24	187	5.29e-41	55.689	167
M_mag.00g412890.m01	465	526	181	XP_042224670.1	XP_042224670.1	1	62	3.99e-15	54.839	62
M_mag.00g412900.m01	39	104	327	XP_037795397.1	XP_037795397.1	1	66	9.44e-37	92.424	66
M_mag.00g412920.m01	50	190	531	XP_027211142.1	XP_027211142.1	63	201	2.87e-62	68.085	141
M_mag.00g412930.m01	215	351	530	XP_042224672.1	XP_042224672.1	6	141	2.58e-63	72.263	137
M_mag.00g413230.m01	54	122	317	XP_042891575.1	XP_042891575.1	1	69	1.33e-33	86.957	69
M_mag.00g413240.m01	232	409	721	XP_042224638.1	XP_042224638.1	8	185	4.29e-90	79.775	178
M_mag.00g413250.m01	67	118	160	XP_042224641.1	XP_042224641.1	1	52	3.94e-12	75.000	52
M_mag.00g413260.m01	211	409	741	XP_042224641.1	XP_042224641.1	1	199	3.17e-93	68.844	199
M_mag.00g413270.m01	229	389	635	XP_042224646.1	XP_042224646.1	6	167	7.80e-77	80.247	162
M_mag.00g413290.m01	656	712	225	XP_042224645.1	XP_042224645.1	1	57	3.01e-21	75.439	57
M_mag.00g413340.m01	1	142	304	XP_042871095.1	XP_042871095.1	1	137	7.32e-31	48.592	142
M_mag.00g413370.m01	616	1014	1567	XP_042236973.1	XP_042236973.1	562	960	0.0	72.180	399
M_mag.00g413380.m01	334	1014	2386	XP_042236973.1	XP_042236973.1	1	674	0.0	66.569	682
M_mag.00g413400.m01	586	721	321	XP_042225002.1	XP_042225002.1	1	112	2.96e-33	52.174	138
M_mag.00g413450.m01	40	507	1742	XP_042224999.1	XP_042224999.1	1	470	0.0	68.723	470
M_mag.00g413490.m01	249	327	274	XP_042869474.1	XP_042869474.1	180	259	1.11e-24	67.500	80
M_mag.00g413540.m01	51	238	246	XP_042228853.1	XP_042228853.1	379	590	5.74e-21	33.796	216
M_mag.00g413640.m01	555	800	232	XP_006812275.1	XP_006812275.1	112	357	1.33e-17	20.949	253
M_mag.00g413680.m01	195	231	174	XP_042213821.1	XP_042213821.1	164	200	2.27e-11	83.784	37
M_mag.00g413690.m01	96	441	435	XP_042213824.1	XP_042213824.1	1	350	1.06e-43	46.832	363
M_mag.00g413710.m01	245	294	258	XP_042224688.1	XP_042224688.1	2	51	9.09e-26	92.000	50
M_mag.00g413800.m01	57	106	264	XP_027236512.1	XP_027236512.1	1	50	1.50e-28	100.000	50
M_mag.00g413820.m01	317	445	422	XP_042224684.1	XP_042224684.1	1	96	1.95e-47	67.442	129
M_mag.00g413850.m01	963	1122	760	XP_027217424.1	XP_027217424.1	1	160	1.96e-92	89.375	160
M_mag.00g413870.m01	401	1034	2277	XP_042886659.1	XP_042886659.1	1	624	0.0	69.921	635
M_mag.00g413880.m01	179	256	304	XP_027217422.1	XP_027217422.1	1	78	1.68e-31	64.103	78
M_mag.00g413890.m01	38	75	164	XP_042886655.1	XP_042886655.1	1	38	2.85e-13	60.526	38
M_mag.00g413910.m01	1337	1376	176	XP_042224814.1	XP_042224814.1	1	40	5.46e-15	77.500	40
M_mag.00g413930.m01	589	692	440	XP_037779150.1	XP_037779150.1	1	105	2.35e-49	79.048	105
M_mag.00g413950.m01	266	320	249	XP_031833208.1	XP_031833208.1	1	55	1.46e-24	85.455	55
M_mag.00g413970.m01	299	331	140	XP_042224815.1	XP_042224815.1	1	33	3.55e-10	75.758	33
M_mag.00g413980.m01	38	74	163	XP_042224815.1	XP_042224815.1	1	37	3.54e-13	72.973	37
M_mag.00g414010.m01	45	131	328	XP_042224808.1	XP_042224808.1	1	83	7.66e-35	77.011	87
M_mag.00g414030.m01	12	74	305	XP_027214493.1	XP_027214493.1	1	63	1.44e-34	92.063	63
M_mag.00g414040.m01	22	128	504	XP_042233867.1	XP_042233867.1	23	129	4.08e-63	85.047	107
M_mag.00g414100.m01	519	612	347	XP_042890485.1	XP_042890485.1	21	114	1.67e-36	68.085	94
M_mag.00g414110.m01	861	918	235	XP_042233862.1	XP_042233862.1	1	58	2.41e-22	70.690	58
M_mag.00g414120.m01	1241	1606	1457	XP_042881049.1	XP_042881049.1	28	399	0.0	74.352	386
M_mag.00g414160.m01	28	194	366	XP_042233888.1	XP_042233888.1	56	227	2.85e-41	58.382	173
M_mag.00g414180.m01	35	196	320	XP_042233888.1	XP_042233888.1	32	192	8.89e-35	64.198	162
M_mag.00g414190.m01	109	263	432	XP_042233863.1	XP_042233863.1	55	209	3.75e-50	64.516	155
M_mag.00g414200.m01	109	270	453	XP_042233863.1	XP_042233863.1	55	217	1.68e-53	64.417	163
M_mag.00g414220.m01	89	219	282	XP_042238574.1	XP_042238574.1	64	194	1.29e-27	60.305	131
M_mag.00g414250.m01	19	163	223	XP_042238569.1	XP_042238569.1	18	172	1.62e-20	45.860	157
M_mag.00g414290.m01	19	190	322	XP_042238569.1	XP_042238569.1	23	192	3.17e-35	50.581	172
M_mag.00g414300.m01	19	189	433	XP_042238539.1	XP_042238539.1	23	192	5.39e-52	55.556	171
M_mag.00g414310.m01	19	135	284	XP_042238571.1	XP_042238571.1	23	133	2.72e-30	56.410	117
M_mag.00g414320.m01	22	84	140	XP_042238536.1	XP_042238536.1	23	85	6.50e-09	47.619	63
M_mag.00g414340.m01	23	185	230	XP_042233889.1	XP_042233889.1	32	216	6.15e-21	59.459	185
M_mag.00g414380.m01	27	191	398	XP_042241556.1	XP_042241556.1	30	209	8.02e-45	60.000	180
M_mag.00g414450.m01	34	467	1254	XP_042219647.1	XP_042219647.1	33	460	3.02e-164	57.241	435
M_mag.00g414460.m01	480	567	368	XP_042219647.1	XP_042219647.1	1	88	4.14e-40	79.545	88
M_mag.00g414480.m01	1	296	482	XP_042871792.1	XP_042871792.1	1	245	3.65e-54	42.623	305
M_mag.00g414510.m01	29	337	810	XP_042871793.1	XP_042871793.1	35	346	1.28e-104	63.522	318
M_mag.00g414520.m01	163	379	1048	XP_042219772.1	XP_042219772.1	4	220	3.24e-142	95.392	217
M_mag.00g414540.m01	569	904	1538	XP_042213700.1	XP_042213700.1	1	339	0.0	86.471	340
M_mag.00g414550.m01	67	137	245	XP_027225233.1	XP_027225233.1	1	71	1.56e-25	61.972	71
M_mag.00g414580.m01	201	243	229	XP_028405041.1	XP_028405041.1	1	43	6.28e-22	100.000	43
M_mag.00g414670.m01	1	201	736	XP_037794948.1	XP_037794948.1	279	477	1.55e-93	86.070	201
M_mag.00g414730.m01	256	357	234	XP_042882304.1	XP_042882304.1	10	112	5.46e-21	56.311	103
M_mag.00g414750.m01	129	489	517	XP_043202745.1	XP_043202745.1	1	332	1.32e-57	40.110	364
M_mag.00g414760.m01	283	435	201	XP_042875932.1	XP_042875932.1	1	160	2.60e-16	36.257	171
M_mag.00g414820.m01	10	56	188	XP_042219760.1	XP_042219760.1	43	89	1.24e-15	63.830	47
M_mag.00g414830.m01	143	309	257	XP_042219759.1	XP_042219759.1	1	184	4.30e-23	40.212	189
M_mag.00g414840.m01	581	633	219	XP_042219759.1	XP_042219759.1	1	53	1.80e-20	73.585	53
M_mag.00g414940.m01	623	1014	1516	XP_042236973.1	XP_042236973.1	1	392	0.0	71.429	392
M_mag.00g414950.m01	3	531	1352	XP_037804877.1	XP_037804877.1	72	639	1.12e-178	45.804	572
M_mag.00g414970.m01	1	136	565	XP_042886233.1	XP_042886233.1	1	136	3.05e-70	91.176	136
M_mag.00g415020.m01	1	176	725	XP_042886245.1	XP_042886245.1	1	174	4.71e-95	83.523	176
M_mag.00g415090.m01	1	117	404	XP_027236901.1	XP_027236901.1	1	116	1.96e-49	77.966	118
M_mag.00g415180.m01	1	139	715	XP_042213728.1	XP_042213728.1	1	139	8.17e-95	96.403	139
M_mag.00g415210.m01	192	280	366	XP_042238425.1	XP_042238425.1	1	89	1.17e-41	74.157	89
M_mag.00g415230.m01	373	815	1466	XP_042240853.1	XP_042240853.1	2	436	0.0	63.596	445
M_mag.00g415510.m01	119	171	269	XP_042869381.1	XP_042869381.1	1	53	1.14e-27	90.566	53
M_mag.00g415520.m01	28	55	164	XP_042228167.1	XP_042228167.1	26	53	5.45e-13	100.000	28
M_mag.00g415530.m01	119	171	269	XP_042869381.1	XP_042869381.1	1	53	1.14e-27	90.566	53
M_mag.00g415540.m01	258	323	340	XP_037787232.1	XP_037787232.1	1	66	1.47e-37	95.455	66
M_mag.00g415570.m01	24	265	285	XP_042243138.1	XP_042243138.1	198	423	2.61e-25	28.340	247
M_mag.00g415580.m01	642	1014	1455	XP_042236973.1	XP_042236973.1	1	373	0.0	72.118	373
M_mag.00g415630.m01	281	535	213	XP_042242573.1	XP_042242573.1	4	217	3.88e-17	32.197	264
M_mag.00g415640.m01	1385	1696	835	XP_042879259.1	XP_042879259.1	883	1187	2.41e-88	62.145	317
M_mag.00g415690.m01	401	535	251	XP_043206589.1	XP_043206589.1	677	811	3.40e-19	29.630	135
M_mag.00g415760.m01	825	1014	765	XP_042236973.1	XP_042236973.1	246	435	1.34e-89	75.789	190
M_mag.00g415830.m01	203	277	178	XP_011257459.2	XP_011257459.2	94	168	7.39e-12	42.667	75
M_mag.00g415890.m01	1	64	170	XP_020607099.1	XP_020607099.1	1	65	1.66e-12	50.769	65
M_mag.00g415900.m01	1	64	170	XP_020607099.1	XP_020607099.1	1	65	1.66e-12	50.769	65
M_mag.00g415920.m01	152	272	169	XP_043217780.1	XP_043217780.1	97	219	6.62e-11	30.081	123
M_mag.00g415930.m01	1	64	168	XP_020607099.1	XP_020607099.1	1	65	2.73e-12	50.769	65
M_mag.00g415960.m01	277	1189	1366	XP_027206801.1	XP_027206801.1	34	1004	1.45e-165	38.611	979
M_mag.00g415980.m01	1004	1231	157	XP_005174824.1	XP_005174824.1	101	359	7.45e-09	22.727	264
M_mag.00g416450.m01	155	191	209	XP_027221997.1	XP_027221997.1	1	37	2.75e-19	94.595	37
M_mag.00g416460.m01	270	372	372	XP_037795183.1	XP_037795183.1	19	117	3.47e-39	68.932	103
M_mag.00g416470.m01	178	335	654	XP_042211505.1	XP_042211505.1	16	173	2.74e-78	82.278	158
M_mag.00g416510.m01	65	270	325	XP_042875876.1	XP_042875876.1	45	262	9.70e-34	46.637	223
M_mag.00g416520.m01	271	348	219	XP_042224427.1	XP_042224427.1	58	135	4.07e-19	64.103	78
M_mag.00g416540.m01	86	401	248	XP_042875776.1	XP_042875776.1	98	452	2.27e-20	43.099	355
M_mag.00g416550.m01	372	440	167	XP_042224492.1	XP_042224492.1	257	325	1.78e-10	44.928	69
M_mag.00g416570.m01	133	396	289	XP_037794973.1	XP_037794973.1	102	388	2.45e-26	46.713	289
M_mag.00g416580.m01	261	385	229	XP_042224502.1	XP_042224502.1	205	330	1.29e-18	43.651	126
M_mag.00g416630.m01	209	291	199	XP_011257459.2	XP_011257459.2	129	211	2.89e-14	42.169	83
M_mag.00g416650.m01	195	269	175	XP_011257459.2	XP_011257459.2	168	242	4.61e-11	41.333	75
M_mag.00g416680.m01	98	198	237	XP_014294032.1	XP_014294032.1	112	212	3.65e-21	37.624	101
M_mag.00g416710.m01	189	269	198	XP_011257459.2	XP_011257459.2	41	121	3.38e-14	41.975	81
M_mag.00g416770.m01	1	78	243	XP_042224550.1	XP_042224550.1	7	84	6.06e-24	64.103	78
M_mag.00g416810.m01	217	326	304	XP_037775240.1	XP_037775240.1	8	121	3.72e-32	49.123	114
M_mag.00g416820.m01	365	480	307	XP_042224507.1	XP_042224507.1	15	121	2.80e-30	63.793	116
M_mag.00g416840.m01	373	445	351	XP_042224529.1	XP_042224529.1	44	116	1.60e-37	80.822	73
M_mag.00g416850.m01	405	466	278	XP_042224526.1	XP_042224526.1	71	133	2.24e-27	82.540	63
M_mag.00g416860.m01	48	118	265	XP_027211445.1	XP_027211445.1	45	115	1.34e-28	83.099	71
M_mag.00g416870.m01	129	270	346	XP_042243507.1	XP_042243507.1	2	111	5.50e-36	54.930	142
M_mag.00g416880.m01	436	582	158	XP_042224505.1	XP_042224505.1	1	132	5.56e-11	36.424	151
M_mag.00g416890.m01	367	461	306	XP_042224522.1	XP_042224522.1	44	151	9.84e-31	56.481	108
M_mag.00g416900.m01	18	111	292	XP_027211450.1	XP_027211450.1	2	103	2.30e-32	60.000	105
M_mag.00g416910.m01	391	464	284	XP_042875402.1	XP_042875402.1	5	78	3.43e-29	91.892	74
M_mag.00g416920.m01	368	521	460	XP_042224508.1	XP_042224508.1	13	155	5.33e-53	66.026	156
M_mag.00g416950.m01	410	479	319	XP_042875301.1	XP_042875301.1	65	134	8.76e-33	78.571	70
